start_dt,date,week,month,dow,dow_group,time,slot_time,slot_key,report_instructor,class_kind,checked_in,membership_checked_in,credit_checked_in,capacity,util,membership_rate,credit_rate,late_cancel,no_show,total_dropout,slot_dropout_baseline,slot_baseline_util,slot_trailing_3m_util,slot_prev_month_util,day_baseline_util,studio_baseline_util,delta_vs_slot,delta_vs_day,delta_vs_studio,delta_vs_trailing_3m,delta_vs_prev_month,slot_expected_riders,slot_lift_riders,slot_lift_util
2025-11-05 06:00:00,2025-11-05,2025-11-03/2025-11-09,2025-11,Wednesday,MWF,06:00,06:00,MWF | 06:00,Kevin Nanakdewa,spin,18,13,5,41,0.43902439024390244,0.7222222222222222,0.2777777777777778,2,0,2,2.1621621621621623,0.5266974291364536,0.5266974291364536,0.5196998123827392,0.5764540337711069,0.5856438051560002,-0.08767303889255113,-0.1374296435272045,-0.1466194149120978,-0.08767303889255113,-0.08067542213883677,21.594594594594597,-3.5945945945945965,-0.08767303889255113
2025-11-05 09:30:00,2025-11-05,2025-11-03/2025-11-09,2025-11,Wednesday,MWF,09:30,09:30,MWF | 09:30,Sydney Reed,spin,12,8,4,41,0.2926829268292683,0.6666666666666666,0.3333333333333333,0,0,0,1.837837837837838,0.46473302570863545,0.46473302570863545,0.5347091932457786,0.5764540337711069,0.5856438051560002,-0.17205009887936717,-0.28377110694183866,-0.29296087832673195,-0.17205009887936717,-0.24202626641651032,19.054054054054053,-7.054054054054053,-0.17205009887936717
2025-11-05 17:30:00,2025-11-05,2025-11-03/2025-11-09,2025-11,Wednesday,MWF,17:30,17:30,MWF | 17:30,Brooke Schidowka,spin,15,9,6,41,0.36585365853658536,0.6,0.4,4,2,6,2.6,0.6333333333333333,0.6333333333333333,0.7073170731707317,0.5764540337711069,0.5856438051560002,-0.26747967479674795,-0.21060037523452158,-0.21979014661941487,-0.26747967479674795,-0.3414634146341463,25.966666666666665,-10.966666666666665,-0.26747967479674795
2025-11-05 18:35:00,2025-11-05,2025-11-03/2025-11-09,2025-11,Wednesday,MWF,18:35,18:35,MWF | 18:35,Jack Biggar,spin,15,4,11,41,0.36585365853658536,0.26666666666666666,0.7333333333333333,1,0,1,2.5135135135135136,0.7547791694133157,0.7547791694133157,0.7091932457786115,0.5764540337711069,0.5856438051560002,-0.38892551087673033,-0.21060037523452158,-0.21979014661941487,-0.38892551087673033,-0.3433395872420262,30.945945945945944,-15.945945945945944,-0.38892551087673033
2025-11-06 06:00:00,2025-11-06,2025-11-03/2025-11-09,2025-11,Thursday,TueThu,06:00,06:00,TueThu | 06:00,Madalyn Richards,spin,25,15,10,41,0.6097560975609756,0.6,0.4,2,0,2,1.9615384615384615,0.4530956848030019,0.4530956848030019,0.4552845528455285,0.600844277673546,0.5856438051560002,0.1566604127579737,0.008911819887429617,0.024112292404975366,0.1566604127579737,0.1544715447154471,18.576923076923077,6.423076923076923,0.1566604127579737
2025-11-06 07:00:00,2025-11-06,2025-11-03/2025-11-09,2025-11,Thursday,TueThu,07:00,07:00,TueThu | 07:00,Micayah Coutinho,spinco express,13,11,2,41,0.3170731707317073,0.8461538461538461,0.15384615384615385,0,0,0,2.730769230769231,0.44652908067542213,0.44652908067542213,0.49593495934959353,0.600844277673546,0.5856438051560002,-0.1294559099437148,-0.28377110694183866,-0.2685706344242929,-0.1294559099437148,-0.1788617886178862,18.307692307692307,-5.307692307692307,-0.1294559099437148
2025-11-06 17:30:00,2025-11-06,2025-11-03/2025-11-09,2025-11,Thursday,TueThu,17:30,17:30,TueThu | 17:30,Micayah Coutinho,spin,11,8,3,41,0.2682926829268293,0.7272727272727273,0.2727272727272727,2,1,3,2.5,0.6181988742964353,0.6181988742964353,0.6585365853658537,0.600844277673546,0.5856438051560002,-0.349906191369606,-0.3325515947467167,-0.31735112222917095,-0.349906191369606,-0.3902439024390244,25.346153846153847,-14.346153846153847,-0.349906191369606
2025-11-06 18:35:00,2025-11-06,2025-11-03/2025-11-09,2025-11,Thursday,TueThu,18:35,18:35,TueThu | 18:35,Brooke Schidowka,spin,24,15,9,41,0.5853658536585366,0.625,0.375,2,0,2,2.730769230769231,0.7401500938086303,0.7401500938086303,0.8346883468834688,0.600844277673546,0.5856438051560002,-0.15478424015009373,-0.015478424015009429,-0.00027795149746367986,-0.15478424015009373,-0.24932249322493227,30.346153846153843,-6.346153846153843,-0.15478424015009373
2025-11-07 06:00:00,2025-11-07,2025-11-03/2025-11-09,2025-11,Friday,MWF,06:00,06:00,MWF | 06:00,Kira Rothwell,spin,24,17,7,41,0.5853658536585366,0.7083333333333334,0.2916666666666667,0,3,3,2.1621621621621623,0.5266974291364536,0.5266974291364536,0.5196998123827392,0.6121013133208255,0.5856438051560002,0.058668424522082985,-0.026735459662288963,-0.00027795149746367986,0.058668424522082985,0.06566604127579734,21.594594594594597,2.4054054054054035,0.058668424522082985
2025-11-07 09:30:00,2025-11-07,2025-11-03/2025-11-09,2025-11,Friday,MWF,09:30,09:30,MWF | 09:30,Micayah Coutinho,spin,15,4,11,41,0.36585365853658536,0.26666666666666666,0.7333333333333333,0,1,1,1.837837837837838,0.46473302570863545,0.46473302570863545,0.5347091932457786,0.6121013133208255,0.5856438051560002,-0.09887936717205009,-0.24624765478424016,-0.21979014661941487,-0.09887936717205009,-0.16885553470919323,19.054054054054053,-4.054054054054053,-0.09887936717205009
2025-11-07 16:45:00,2025-11-07,2025-11-03/2025-11-09,2025-11,Friday,MWF,16:45,16:45,MWF | 16:45,Kira Rothwell,spin,19,8,11,41,0.4634146341463415,0.42105263157894735,0.5789473684210527,2,0,2,2.625,0.5701219512195121,0.5701219512195121,0.5304878048780488,0.6121013133208255,0.5856438051560002,-0.10670731707317066,-0.14868667917448403,-0.12222917100965874,-0.10670731707317066,-0.06707317073170732,23.374999999999996,-4.3749999999999964,-0.10670731707317066
2025-11-07 18:00:00,2025-11-07,2025-11-03/2025-11-09,2025-11,Friday,MWF,18:00,18:35,MWF | 18:35,Micayah Coutinho,spin-it-forward,33,0,33,41,0.8048780487804879,0.0,1.0,2,3,5,2.5135135135135136,0.7547791694133157,0.7547791694133157,0.7091932457786115,0.6121013133208255,0.5856438051560002,0.05009887936717217,0.19277673545966234,0.21923424362448762,0.05009887936717217,0.09568480300187632,30.945945945945944,2.054054054054056,0.05009887936717217
2025-11-08 08:00:00,2025-11-08,2025-11-03/2025-11-09,2025-11,Saturday,Weekend,08:00,08:00,Weekend | 08:00,Brooke Schidowka,spinco express,30,17,13,41,0.7317073170731707,0.5666666666666667,0.43333333333333335,4,0,4,2.0,0.4634146341463415,0.4634146341463415,0.5609756097560976,0.5781147000659196,0.5856438051560002,0.26829268292682923,0.15359261700725113,0.14606351191717049,0.26829268292682923,0.1707317073170731,19.0,11.0,0.26829268292682923
2025-11-08 09:00:00,2025-11-08,2025-11-03/2025-11-09,2025-11,Saturday,Weekend,09:00,09:00,Weekend | 09:00,Rich Ang,spin,39,23,16,41,0.9512195121951219,0.5897435897435898,0.41025641025641024,2,1,3,1.76,0.5521951219512196,0.5521951219512196,0.5670731707317074,0.5781147000659196,0.5856438051560002,0.39902439024390235,0.3731048121292023,0.3655757070391217,0.39902439024390235,0.38414634146341453,22.64,16.36,0.39902439024390235
2025-11-08 10:15:00,2025-11-08,2025-11-03/2025-11-09,2025-11,Saturday,Weekend,10:15,10:15,Weekend | 10:15,Micayah Coutinho,spin,22,11,11,41,0.5365853658536586,0.5,0.5,2,0,2,1.9615384615384615,0.650093808630394,0.650093808630394,0.7378048780487805,0.5781147000659196,0.5856438051560002,-0.11350844277673544,-0.041529334212261015,-0.04905843930234166,-0.11350844277673544,-0.2012195121951219,26.653846153846153,-4.653846153846153,-0.11350844277673544
2025-11-09 09:00:00,2025-11-09,2025-11-03/2025-11-09,2025-11,Sunday,Weekend,09:00,09:00,Weekend | 09:00,Kira Rothwell,spin,22,16,6,41,0.5365853658536586,0.7272727272727273,0.2727272727272727,0,0,0,1.76,0.5521951219512196,0.5521951219512196,0.5670731707317074,0.5689397710303634,0.5856438051560002,-0.01560975609756099,-0.03235440517670485,-0.04905843930234166,-0.01560975609756099,-0.030487804878048808,22.64,-0.6400000000000006,-0.01560975609756099
2025-11-09 10:15:00,2025-11-09,2025-11-03/2025-11-09,2025-11,Sunday,Weekend,10:15,10:15,Weekend | 10:15,Madalyn Richards,spin,27,15,12,41,0.6585365853658537,0.5555555555555556,0.4444444444444444,2,0,2,1.9615384615384615,0.650093808630394,0.650093808630394,0.7378048780487805,0.5689397710303634,0.5856438051560002,0.008442776735459678,0.08959681433549027,0.07289278020985346,0.008442776735459678,-0.07926829268292679,26.653846153846153,0.3461538461538467,0.008442776735459678
2025-11-09 11:30:00,2025-11-09,2025-11-03/2025-11-09,2025-11,Sunday,Weekend,11:30,11:30,Weekend | 11:30,TEAM TEACH,spin // 60 min,12,6,6,41,0.2926829268292683,0.5,0.5,0,0,0,2.25,0.540650406504065,0.540650406504065,0.5121951219512195,0.5689397710303634,0.5856438051560002,-0.24796747967479676,-0.27625684420109514,-0.29296087832673195,-0.24796747967479676,-0.21951219512195125,22.166666666666668,-10.166666666666668,-0.24796747967479676
2025-11-09 17:00:00,2025-11-09,2025-11-03/2025-11-09,2025-11,Sunday,Weekend,17:00,17:00,Weekend | 17:00,Rich Ang,spin,10,7,3,41,0.24390243902439024,0.7,0.3,1,1,2,3.5,0.5813008130081301,0.5813008130081301,0.7235772357723578,0.5689397710303634,0.5856438051560002,-0.33739837398373984,-0.3250373320059732,-0.34174136613161,-0.33739837398373984,-0.47967479674796754,23.833333333333332,-13.833333333333332,-0.33739837398373984
2025-11-10 06:00:00,2025-11-10,2025-11-10/2025-11-16,2025-11,Monday,MWF,06:00,06:00,MWF | 06:00,Brooke Schidowka,spin,37,21,16,41,0.9024390243902439,0.5675675675675675,0.43243243243243246,4,0,4,2.1621621621621623,0.5266974291364536,0.5266974291364536,0.5196998123827392,0.5952257394914375,0.5856438051560002,0.37574159525379036,0.3072132848988064,0.3167952192342437,0.37574159525379036,0.3827392120075047,21.594594594594597,15.405405405405403,0.37574159525379036
2025-11-10 09:30:00,2025-11-10,2025-11-10/2025-11-16,2025-11,Monday,MWF,09:30,09:30,MWF | 09:30,Rich Ang,spin,10,7,3,41,0.24390243902439024,0.7,0.3,0,1,1,1.837837837837838,0.46473302570863545,0.46473302570863545,0.5347091932457786,0.5952257394914375,0.5856438051560002,-0.2208305866842452,-0.3513233004670473,-0.34174136613161,-0.2208305866842452,-0.29080675422138835,19.054054054054053,-9.054054054054053,-0.2208305866842452
2025-11-10 17:30:00,2025-11-10,2025-11-10/2025-11-16,2025-11,Monday,MWF,17:30,17:30,MWF | 17:30,Brooke Schidowka,spin,40,22,18,41,0.975609756097561,0.55,0.45,1,1,2,2.6,0.6333333333333333,0.6333333333333333,0.7073170731707317,0.5952257394914375,0.5856438051560002,0.34227642276422765,0.3803840166061234,0.3899659509415607,0.34227642276422765,0.2682926829268293,25.966666666666665,14.033333333333335,0.34227642276422765
2025-11-10 18:35:00,2025-11-10,2025-11-10/2025-11-16,2025-11,Monday,MWF,18:35,18:35,MWF | 18:35,Micayah Coutinho,spin,41,20,21,41,1.0,0.4878048780487805,0.5121951219512195,2,0,2,2.5135135135135136,0.7547791694133157,0.7547791694133157,0.7091932457786115,0.5952257394914375,0.5856438051560002,0.2452208305866843,0.40477426050856247,0.41435619484399977,0.2452208305866843,0.29080675422138846,30.945945945945944,10.054054054054056,0.2452208305866843
2025-11-11 06:00:00,2025-11-11,2025-11-10/2025-11-16,2025-11,Tuesday,TueThu,06:00,06:00,TueThu | 06:00,Brooke Schidowka,spin,14,11,3,41,0.34146341463414637,0.7857142857142857,0.21428571428571427,6,3,9,1.9615384615384615,0.4530956848030019,0.4530956848030019,0.4552845528455285,0.5688434303697876,0.5856438051560002,-0.11163227016885552,-0.2273800157356412,-0.24418039052185386,-0.11163227016885552,-0.11382113821138212,18.576923076923077,-4.576923076923077,-0.11163227016885552
2025-11-11 07:00:00,2025-11-11,2025-11-10/2025-11-16,2025-11,Tuesday,TueThu,07:00,07:00,TueThu | 07:00,Keira Else,spinco express,10,7,3,41,0.24390243902439024,0.7,0.3,8,7,15,2.730769230769231,0.44652908067542213,0.44652908067542213,0.49593495934959353,0.5688434303697876,0.5856438051560002,-0.2026266416510319,-0.32494099134539733,-0.34174136613161,-0.2026266416510319,-0.2520325203252033,18.307692307692307,-8.307692307692307,-0.2026266416510319
2025-11-11 17:30:00,2025-11-11,2025-11-10/2025-11-16,2025-11,Tuesday,TueThu,17:30,17:30,TueThu | 17:30,Rich Ang,spin,24,14,10,41,0.5853658536585366,0.5833333333333334,0.4166666666666667,1,0,1,2.5,0.6181988742964353,0.6181988742964353,0.6585365853658537,0.5688434303697876,0.5856438051560002,-0.032833020637898724,0.016522423288748977,-0.00027795149746367986,-0.032833020637898724,-0.07317073170731714,25.346153846153847,-1.3461538461538467,-0.032833020637898724
2025-11-11 18:35:00,2025-11-11,2025-11-10/2025-11-16,2025-11,Tuesday,TueThu,18:35,18:35,TueThu | 18:35,Kira Rothwell,spin,24,12,12,41,0.5853658536585366,0.5,0.5,2,0,2,2.730769230769231,0.7401500938086303,0.7401500938086303,0.8346883468834688,0.5688434303697876,0.5856438051560002,-0.15478424015009373,0.016522423288748977,-0.00027795149746367986,-0.15478424015009373,-0.24932249322493227,30.346153846153843,-6.346153846153843,-0.15478424015009373
2025-11-11 19:40:00,2025-11-11,2025-11-10/2025-11-16,2025-11,Tuesday,TueThu,19:40,19:40,TueThu | 19:40,Micayah Coutinho,spin,38,0,38,41,0.926829268292683,0.0,1.0,2,2,4,1.3,0.7804878048780488,0.7804878048780488,0.6829268292682927,0.5688434303697876,0.5856438051560002,0.14634146341463417,0.3579858379228954,0.34118546313668274,0.14634146341463417,0.24390243902439024,32.0,6.0,0.14634146341463417
2025-11-12 06:00:00,2025-11-12,2025-11-10/2025-11-16,2025-11,Wednesday,MWF,06:00,06:00,MWF | 06:00,Kevin Nanakdewa,spin,18,12,6,41,0.43902439024390244,0.6666666666666666,0.3333333333333333,1,1,2,2.1621621621621623,0.5266974291364536,0.5266974291364536,0.5196998123827392,0.5764540337711069,0.5856438051560002,-0.08767303889255113,-0.1374296435272045,-0.1466194149120978,-0.08767303889255113,-0.08067542213883677,21.594594594594597,-3.5945945945945965,-0.08767303889255113
2025-11-12 09:30:00,2025-11-12,2025-11-10/2025-11-16,2025-11,Wednesday,MWF,09:30,09:30,MWF | 09:30,Kira Rothwell,spin,15,9,6,41,0.36585365853658536,0.6,0.4,1,0,1,1.837837837837838,0.46473302570863545,0.46473302570863545,0.5347091932457786,0.5764540337711069,0.5856438051560002,-0.09887936717205009,-0.21060037523452158,-0.21979014661941487,-0.09887936717205009,-0.16885553470919323,19.054054054054053,-4.054054054054053,-0.09887936717205009
2025-11-12 17:30:00,2025-11-12,2025-11-10/2025-11-16,2025-11,Wednesday,MWF,17:30,17:30,MWF | 17:30,Keira Else,spin,38,14,24,41,0.926829268292683,0.3684210526315789,0.631578947368421,0,0,0,2.6,0.6333333333333333,0.6333333333333333,0.7073170731707317,0.5764540337711069,0.5856438051560002,0.29349593495934967,0.35037523452157604,0.34118546313668274,0.29349593495934967,0.2195121951219513,25.966666666666665,12.033333333333335,0.29349593495934967
2025-11-12 18:35:00,2025-11-12,2025-11-10/2025-11-16,2025-11,Wednesday,MWF,18:35,18:35,MWF | 18:35,Jack Biggar,spin,32,15,17,41,0.7804878048780488,0.46875,0.53125,0,0,0,2.5135135135135136,0.7547791694133157,0.7547791694133157,0.7091932457786115,0.5764540337711069,0.5856438051560002,0.02570863546473312,0.20403377110694187,0.19484399972204858,0.02570863546473312,0.07129455909943727,30.945945945945944,1.0540540540540562,0.02570863546473312
2025-11-13 06:00:00,2025-11-13,2025-11-10/2025-11-16,2025-11,Thursday,TueThu,06:00,06:00,TueThu | 06:00,Madalyn Richards,spin,23,13,10,41,0.5609756097560976,0.5652173913043478,0.43478260869565216,1,1,2,1.9615384615384615,0.4530956848030019,0.4530956848030019,0.4552845528455285,0.600844277673546,0.5856438051560002,0.10787992495309573,-0.039868667917448364,-0.024668195399902615,0.10787992495309573,0.10569105691056913,18.576923076923077,4.423076923076923,0.10787992495309573
2025-11-13 07:00:00,2025-11-13,2025-11-10/2025-11-16,2025-11,Thursday,TueThu,07:00,07:00,TueThu | 07:00,Micayah Coutinho,spinco express,25,12,13,41,0.6097560975609756,0.48,0.52,1,3,4,2.730769230769231,0.44652908067542213,0.44652908067542213,0.49593495934959353,0.600844277673546,0.5856438051560002,0.16322701688555347,0.008911819887429617,0.024112292404975366,0.16322701688555347,0.11382113821138207,18.307692307692307,6.692307692307693,0.16322701688555347
2025-11-13 17:30:00,2025-11-13,2025-11-10/2025-11-16,2025-11,Thursday,TueThu,17:30,17:30,TueThu | 17:30,Keira Else,spin,39,24,15,41,0.9512195121951219,0.6153846153846154,0.38461538461538464,6,2,8,2.5,0.6181988742964353,0.6181988742964353,0.6585365853658537,0.600844277673546,0.5856438051560002,0.33302063789868663,0.35037523452157593,0.3655757070391217,0.33302063789868663,0.2926829268292682,25.346153846153847,13.653846153846153,0.33302063789868663
2025-11-13 18:35:00,2025-11-13,2025-11-10/2025-11-16,2025-11,Thursday,TueThu,18:35,18:35,TueThu | 18:35,TEAM TEACH,team teach,40,15,25,41,0.975609756097561,0.375,0.625,2,2,4,2.730769230769231,0.7401500938086303,0.7401500938086303,0.8346883468834688,0.600844277673546,0.5856438051560002,0.23545966228893067,0.374765478424015,0.3899659509415607,0.23545966228893067,0.14092140921409213,30.346153846153843,9.653846153846157,0.23545966228893067
2025-11-14 06:00:00,2025-11-14,2025-11-10/2025-11-16,2025-11,Friday,MWF,06:00,06:00,MWF | 06:00,Kira Rothwell,spin,31,21,10,41,0.7560975609756098,0.6774193548387096,0.3225806451612903,1,1,2,2.1621621621621623,0.5266974291364536,0.5266974291364536,0.5196998123827392,0.6121013133208255,0.5856438051560002,0.2294001318391562,0.14399624765478425,0.17045375581960953,0.2294001318391562,0.23639774859287055,21.594594594594597,9.405405405405403,0.2294001318391562
2025-11-14 09:30:00,2025-11-14,2025-11-10/2025-11-16,2025-11,Friday,MWF,09:30,09:30,MWF | 09:30,Rich Ang,spin,25,12,13,41,0.6097560975609756,0.48,0.52,0,1,1,1.837837837837838,0.46473302570863545,0.46473302570863545,0.5347091932457786,0.6121013133208255,0.5856438051560002,0.14502307185234015,-0.002345215759849917,0.024112292404975366,0.14502307185234015,0.075046904315197,19.054054054054053,5.945945945945947,0.14502307185234015
2025-11-14 16:45:00,2025-11-14,2025-11-10/2025-11-16,2025-11,Friday,MWF,16:45,16:45,MWF | 16:45,Rich Ang,spin,27,13,14,41,0.6585365853658537,0.48148148148148145,0.5185185185185185,0,0,0,2.625,0.5701219512195121,0.5701219512195121,0.5304878048780488,0.6121013133208255,0.5856438051560002,0.08841463414634154,0.046435272045028175,0.07289278020985346,0.08841463414634154,0.12804878048780488,23.374999999999996,3.6250000000000036,0.08841463414634154
2025-11-14 18:00:00,2025-11-14,2025-11-10/2025-11-16,2025-11,Friday,MWF,18:00,18:35,MWF | 18:35,Jadyn Clark,spin-it-forward,37,0,37,41,0.9024390243902439,0.0,1.0,2,3,5,2.5135135135135136,0.7547791694133157,0.7547791694133157,0.7091932457786115,0.6121013133208255,0.5856438051560002,0.14765985497692824,0.2903377110694184,0.3167952192342437,0.14765985497692824,0.1932457786116324,30.945945945945944,6.054054054054056,0.14765985497692824
2025-11-15 08:00:00,2025-11-15,2025-11-10/2025-11-16,2025-11,Saturday,Weekend,08:00,08:00,Weekend | 08:00,Jordyn Toonen,spinco express,29,19,10,41,0.7073170731707317,0.6551724137931034,0.3448275862068966,1,0,1,2.0,0.4634146341463415,0.4634146341463415,0.5609756097560976,0.5781147000659196,0.5856438051560002,0.24390243902439018,0.12920237310481208,0.12167326801473144,0.24390243902439018,0.14634146341463405,19.0,10.0,0.24390243902439018
2025-11-15 09:00:00,2025-11-15,2025-11-10/2025-11-16,2025-11,Saturday,Weekend,09:00,09:00,Weekend | 09:00,Rich Ang,spin,27,11,16,41,0.6585365853658537,0.4074074074074074,0.5925925925925926,3,1,4,1.76,0.5521951219512196,0.5521951219512196,0.5670731707317074,0.5781147000659196,0.5856438051560002,0.10634146341463413,0.0804218852999341,0.07289278020985346,0.10634146341463413,0.09146341463414631,22.64,4.359999999999999,0.10634146341463413
2025-11-15 10:15:00,2025-11-15,2025-11-10/2025-11-16,2025-11,Saturday,Weekend,10:15,10:15,Weekend | 10:15,Micayah Coutinho,spin,39,15,24,41,0.9512195121951219,0.38461538461538464,0.6153846153846154,1,0,1,1.9615384615384615,0.650093808630394,0.650093808630394,0.7378048780487805,0.5781147000659196,0.5856438051560002,0.3011257035647279,0.3731048121292023,0.3655757070391217,0.3011257035647279,0.21341463414634143,26.653846153846153,12.346153846153847,0.3011257035647279
2025-11-16 09:00:00,2025-11-16,2025-11-10/2025-11-16,2025-11,Sunday,Weekend,09:00,09:00,Weekend | 09:00,Kira Rothwell,spin,34,17,17,41,0.8292682926829268,0.5,0.5,3,2,5,1.76,0.5521951219512196,0.5521951219512196,0.5670731707317074,0.5689397710303634,0.5856438051560002,0.27707317073170723,0.26032852165256337,0.24362448752692656,0.27707317073170723,0.2621951219512194,22.64,11.36,0.27707317073170723
2025-11-16 10:15:00,2025-11-16,2025-11-10/2025-11-16,2025-11,Sunday,Weekend,10:15,10:15,Weekend | 10:15,Madalyn Richards,spin,18,9,9,41,0.43902439024390244,0.5,0.5,2,1,3,1.9615384615384615,0.650093808630394,0.650093808630394,0.7378048780487805,0.5689397710303634,0.5856438051560002,-0.21106941838649157,-0.12991538078646098,-0.1466194149120978,-0.21106941838649157,-0.29878048780487804,26.653846153846153,-8.653846153846153,-0.21106941838649157
2025-11-16 11:30:00,2025-11-16,2025-11-10/2025-11-16,2025-11,Sunday,Weekend,11:30,11:30,Weekend | 11:30,TEAM TEACH,team teach,37,11,26,41,0.9024390243902439,0.2972972972972973,0.7027027027027027,2,2,4,2.25,0.540650406504065,0.540650406504065,0.5121951219512195,0.5689397710303634,0.5856438051560002,0.3617886178861789,0.3334992533598805,0.3167952192342437,0.3617886178861789,0.3902439024390244,22.166666666666668,14.833333333333332,0.3617886178861789
2025-11-16 17:00:00,2025-11-16,2025-11-10/2025-11-16,2025-11,Sunday,Weekend,17:00,17:00,Weekend | 17:00,Jadyn Clark,spin,26,14,12,41,0.6341463414634146,0.5384615384615384,0.46153846153846156,2,0,2,3.5,0.5813008130081301,0.5813008130081301,0.7235772357723578,0.5689397710303634,0.5856438051560002,0.05284552845528456,0.06520657043305123,0.04850253630741441,0.05284552845528456,-0.08943089430894313,23.833333333333332,2.166666666666668,0.05284552845528456
2025-11-17 06:00:00,2025-11-17,2025-11-17/2025-11-23,2025-11,Monday,MWF,06:00,06:00,MWF | 06:00,Brooke Schidowka,spin,22,15,7,41,0.5365853658536586,0.6818181818181818,0.3181818181818182,1,3,4,2.1621621621621623,0.5266974291364536,0.5266974291364536,0.5196998123827392,0.5952257394914375,0.5856438051560002,0.009887936717205004,-0.058640373637778964,-0.04905843930234166,0.009887936717205004,0.016885553470919357,21.594594594594597,0.4054054054054035,0.009887936717205004
2025-11-17 09:30:00,2025-11-17,2025-11-17/2025-11-23,2025-11,Monday,MWF,09:30,09:30,MWF | 09:30,Rich Ang,spin,9,6,3,41,0.21951219512195122,0.6666666666666666,0.3333333333333333,3,0,3,1.837837837837838,0.46473302570863545,0.46473302570863545,0.5347091932457786,0.5952257394914375,0.5856438051560002,-0.24522083058668423,-0.37571354436948634,-0.36613161003404904,-0.24522083058668423,-0.3151969981238274,19.054054054054053,-10.054054054054053,-0.24522083058668423
2025-11-17 17:30:00,2025-11-17,2025-11-17/2025-11-23,2025-11,Monday,MWF,17:30,17:30,MWF | 17:30,Jack Biggar,spin,40,15,25,41,0.975609756097561,0.375,0.625,3,1,4,2.6,0.6333333333333333,0.6333333333333333,0.7073170731707317,0.5952257394914375,0.5856438051560002,0.34227642276422765,0.3803840166061234,0.3899659509415607,0.34227642276422765,0.2682926829268293,25.966666666666665,14.033333333333335,0.34227642276422765
2025-11-17 18:35:00,2025-11-17,2025-11-17/2025-11-23,2025-11,Monday,MWF,18:35,18:35,MWF | 18:35,Micayah Coutinho,spin,41,24,17,41,1.0,0.5853658536585366,0.4146341463414634,1,2,3,2.5135135135135136,0.7547791694133157,0.7547791694133157,0.7091932457786115,0.5952257394914375,0.5856438051560002,0.2452208305866843,0.40477426050856247,0.41435619484399977,0.2452208305866843,0.29080675422138846,30.945945945945944,10.054054054054056,0.2452208305866843
2025-11-18 06:00:00,2025-11-18,2025-11-17/2025-11-23,2025-11,Tuesday,TueThu,06:00,06:00,TueThu | 06:00,TEAM TEACH,team teach,29,16,13,41,0.7073170731707317,0.5517241379310345,0.4482758620689655,6,0,6,1.9615384615384615,0.4530956848030019,0.4530956848030019,0.4552845528455285,0.5688434303697876,0.5856438051560002,0.2542213883677298,0.1384736428009441,0.12167326801473144,0.2542213883677298,0.2520325203252032,18.576923076923077,10.423076923076923,0.2542213883677298
2025-11-18 07:00:00,2025-11-18,2025-11-17/2025-11-23,2025-11,Tuesday,TueThu,07:00,07:00,TueThu | 07:00,Keira Else,spinco express,34,19,15,41,0.8292682926829268,0.5588235294117647,0.4411764705882353,1,3,4,2.730769230769231,0.44652908067542213,0.44652908067542213,0.49593495934959353,0.5688434303697876,0.5856438051560002,0.38273921200750466,0.2604248623131392,0.24362448752692656,0.38273921200750466,0.33333333333333326,18.307692307692307,15.692307692307693,0.38273921200750466
2025-11-18 17:30:00,2025-11-18,2025-11-17/2025-11-23,2025-11,Tuesday,TueThu,17:30,17:30,TueThu | 17:30,Rich Ang,spin,38,18,20,41,0.926829268292683,0.47368421052631576,0.5263157894736842,5,3,8,2.5,0.6181988742964353,0.6181988742964353,0.6585365853658537,0.5688434303697876,0.5856438051560002,0.3086303939962477,0.3579858379228954,0.34118546313668274,0.3086303939962477,0.2682926829268293,25.346153846153847,12.653846153846153,0.3086303939962477
2025-11-18 18:35:00,2025-11-18,2025-11-17/2025-11-23,2025-11,Tuesday,TueThu,18:35,18:35,TueThu | 18:35,Kira Rothwell,spin,28,14,14,41,0.6829268292682927,0.5,0.5,2,3,5,2.730769230769231,0.7401500938086303,0.7401500938086303,0.8346883468834688,0.5688434303697876,0.5856438051560002,-0.05722326454033755,0.11408339889850516,0.0972830241122925,-0.05722326454033755,-0.1517615176151761,30.346153846153843,-2.346153846153843,-0.05722326454033755
2025-11-18 19:40:00,2025-11-18,2025-11-17/2025-11-23,2025-11,Tuesday,TueThu,19:40,19:40,TueThu | 19:40,Sydney Reed,spin,32,0,32,41,0.7804878048780488,0.0,1.0,1,0,1,1.3,0.7804878048780488,0.7804878048780488,0.6829268292682927,0.5688434303697876,0.5856438051560002,0.0,0.21164437450826123,0.19484399972204858,0.0,0.09756097560975607,32.0,0.0,0.0
2025-11-19 06:00:00,2025-11-19,2025-11-17/2025-11-23,2025-11,Wednesday,MWF,06:00,06:00,MWF | 06:00,Kevin Nanakdewa,spin,22,15,7,41,0.5365853658536586,0.6818181818181818,0.3181818181818182,1,0,1,2.1621621621621623,0.5266974291364536,0.5266974291364536,0.5196998123827392,0.5764540337711069,0.5856438051560002,0.009887936717205004,-0.039868667917448364,-0.04905843930234166,0.009887936717205004,0.016885553470919357,21.594594594594597,0.4054054054054035,0.009887936717205004
